method,split,task,regime,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
test_time_retrieval_adaptation,seen_corpus,cloth_slide_over_edge,tool_geometry_shift,0.6239583333,0.0361976234,0.5989532884,0.0362682293,0.5655945000,0.0015369003,0.1527392160,0.0010884031,0.5484343274,0.0014856703,0.0713717951,0.0008104799,0.2874092833,0.0013970949,0.1231614468,0.0008779461,0.0687457275,0.0006873453,0.6170836070,0.0013423045,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,actuator_lag_shift,0.6541666667,0.0323245979,0.6298028028,0.0326181426,0.5681678000,0.0032450442,0.1516853120,0.0022098187,0.5387160141,0.0030985731,0.0696324718,0.0007279358,0.2857212667,0.0015111052,0.1207817508,0.0018807127,0.0679020650,0.0009939680,0.6226703053,0.0008303654,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,compliance_shift,0.6614583333,0.0230285359,0.6474770187,0.0233177463,0.5719180000,0.0015500362,0.1428920040,0.0010977859,0.5433820799,0.0014984778,0.0639232903,0.0011110255,0.2853983833,0.0015626135,0.1161712627,0.0008856440,0.0663408721,0.0006931251,0.6250227198,0.0015888495,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,compound_mechanism_shift,0.6250000000,0.0177467177,0.5904032036,0.0187156174,0.5646343000,0.0023517061,0.1578670720,0.0016789327,0.5365785525,0.0016378271,0.0761937950,0.0014048022,0.2889460000,0.0006819843,0.1261236043,0.0009037257,0.0713096732,0.0007234731,0.6147223197,0.0017895954,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,friction_mismatch,0.6718750000,0.0267502488,0.6638278536,0.0280279519,0.5752442000,0.0023448370,0.1375412120,0.0022152370,0.5426394576,0.0015961717,0.0619638348,0.0012857069,0.2837012500,0.0006412595,0.1104266443,0.0016827471,0.0642359594,0.0006613041,0.6315694633,0.0017991472,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,occluded_contact_shift,0.6385416667,0.0501075637,0.6181571875,0.0510035317,0.5713569000,0.0030563823,0.1482119080,0.0011540826,0.5426599832,0.0023455391,0.0696405836,0.0009470396,0.2851780167,0.0018110259,0.1176892562,0.0018279060,0.0676955905,0.0007278039,0.6220338375,0.0007447071,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,source_matched,0.6781250000,0.0165166221,0.6842774594,0.0168786874,0.5813757000,0.0023429919,0.1273075000,0.0010790204,0.5484217375,0.0014728628,0.0532907750,0.0008900413,0.2807448500,0.0011453448,0.1062672462,0.0008702482,0.0632247200,0.0013865820,0.6387272060,0.0019196244,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,support_topology_shift,0.6375000000,0.0299444444,0.6229632750,0.0311927411,0.5730961000,0.0030563823,0.1446170840,0.0011540826,0.5432399021,0.0032457265,0.0658583959,0.0010193193,0.2841546000,0.0015018309,0.1129802505,0.0015893788,0.0676881733,0.0010097798,0.6278326630,0.0007447071,10,96
test_time_retrieval_adaptation,seen_corpus,deformable_packing_corner,tool_geometry_shift,0.6156250000,0.0355521076,0.5863466226,0.0370229918,0.5666060000,0.0032867157,0.1554037160,0.0016754277,0.5384685699,0.0033109318,0.0720356101,0.0011247608,0.2884181500,0.0014287658,0.1230967330,0.0009386373,0.0686923595,0.0006945947,0.6191362570,0.0007399080,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,actuator_lag_shift,0.6968750000,0.0403139421,0.6742904574,0.0403880850,0.5668630000,0.0015763080,0.1493378120,0.0020043549,0.5403130766,0.0015891718,0.0697943968,0.0008769190,0.2847687500,0.0008593643,0.1197061662,0.0019174402,0.0696042050,0.0006762221,0.6208287713,0.0017975466,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,compliance_shift,0.6937500000,0.0260395888,0.6804588026,0.0265064915,0.5750540000,0.0015500362,0.1447170040,0.0010977859,0.5464725049,0.0023421564,0.0634664903,0.0012573984,0.2846940000,0.0014015514,0.1169937601,0.0009124248,0.0682120721,0.0006931251,0.6250232998,0.0009363645,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,compound_mechanism_shift,0.6770833333,0.0324960824,0.6416220846,0.0332609795,0.5598120000,0.0016551234,0.1600105720,0.0019852800,0.5387030300,0.0032467360,0.0767947400,0.0009557608,0.2881556333,0.0014996565,0.1248314212,0.0017932905,0.0703755692,0.0011764046,0.6151223257,0.0011152523,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,friction_mismatch,0.7062500000,0.0270172841,0.7012532905,0.0277279296,0.5775605000,0.0015631721,0.1367797120,0.0011071687,0.5478021101,0.0015112853,0.0603368798,0.0015902791,0.2838170000,0.0007498064,0.1098266491,0.0008933420,0.0663147754,0.0006989049,0.6303908573,0.0015862506,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,occluded_contact_shift,0.6968750000,0.0281342029,0.6767786633,0.0281253339,0.5681740000,0.0016288516,0.1485249080,0.0022984878,0.5408851282,0.0027980527,0.0677019936,0.0014007148,0.2850027500,0.0009153452,0.1173216886,0.0008598904,0.0680350985,0.0014120144,0.6244120255,0.0013894257,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,source_matched,0.7354166667,0.0215640555,0.7428522049,0.0221018558,0.5819490000,0.0015237644,0.1283025000,0.0010790204,0.5517799125,0.0014728628,0.0524281750,0.0009550495,0.2797927667,0.0012099431,0.1063835741,0.0008702482,0.0621834400,0.0011985757,0.6379085700,0.0015941549,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,support_topology_shift,0.7208333333,0.0320367507,0.7092372755,0.0316248278,0.5755160000,0.0016288516,0.1419285840,0.0021884135,0.5429707996,0.0016601609,0.0632597009,0.0013831356,0.2836293333,0.0009245266,0.1140513119,0.0008269148,0.0655784573,0.0006901767,0.6284379650,0.0017473287,10,96
test_time_retrieval_adaptation,seen_corpus,drawer_pull_with_stiction,tool_geometry_shift,0.7208333333,0.0235358113,0.6938097711,0.0228072343,0.5644815000,0.0015894439,0.1534712160,0.0023178887,0.5378307074,0.0016335308,0.0701499851,0.0008919069,0.2862393333,0.0012355643,0.1232124520,0.0016119465,0.0706501395,0.0009946748,0.6191370470,0.0016889487,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,actuator_lag_shift,0.6343750000,0.0319861111,0.6114804531,0.0330378190,0.5701369000,0.0031013318,0.1518258120,0.0020110233,0.5449077966,0.0032787947,0.0703645568,0.0010106647,0.2856047500,0.0009189468,0.1203642212,0.0018878046,0.0690668130,0.0014001540,0.6221314033,0.0007980736,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,compliance_shift,0.6114583333,0.0204280061,0.5983006750,0.0206160179,0.5717430000,0.0015237644,0.1435020040,0.0010790204,0.5502147299,0.0014728628,0.0649133903,0.0006756846,0.2847858833,0.0009689438,0.1169393250,0.0013388344,0.0665942321,0.0011985757,0.6246597198,0.0013416784,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,compound_mechanism_shift,0.6052083333,0.0305037724,0.5701525808,0.0311135238,0.5618301000,0.0030563823,0.1606010720,0.0016773741,0.5421083625,0.0032830722,0.0780632250,0.0016987852,0.2879843833,0.0008572250,0.1239074977,0.0013431282,0.0716708172,0.0012014554,0.6149203437,0.0008198594,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,friction_mismatch,0.6562500000,0.0213047588,0.6498433223,0.0224972531,0.5754409000,0.0028154326,0.1374162120,0.0022261527,0.5484688326,0.0015705771,0.0612424348,0.0016249793,0.2851680000,0.0006161996,0.1097912906,0.0007733164,0.0652371594,0.0014173866,0.6314926993,0.0018476691,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,occluded_contact_shift,0.6531250000,0.0233877548,0.6338102043,0.0226316228,0.5692100000,0.0016025798,0.1474134080,0.0021990621,0.5447686307,0.0016345648,0.0679241886,0.0008744551,0.2858177500,0.0011670238,0.1189529680,0.0015973639,0.0688822145,0.0011857678,0.6236723955,0.0017570467,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,source_matched,0.7250000000,0.0265678290,0.7319191158,0.0268829766,0.5818580000,0.0014974926,0.1293875000,0.0010602548,0.5572609375,0.0014472478,0.0547226250,0.0007849052,0.2814590000,0.0006723034,0.1042393406,0.0018863806,0.0631830000,0.0013945852,0.6371033900,0.0009043879,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,support_topology_shift,0.6531250000,0.0296725344,0.6427071800,0.0299725317,0.5765520000,0.0016025798,0.1408170840,0.0011353171,0.5496557021,0.0015497078,0.0645134459,0.0010423932,0.2847797500,0.0013949398,0.1140313661,0.0018434827,0.0658252733,0.0011871371,0.6276983350,0.0017256851,10,96
test_time_retrieval_adaptation,seen_corpus,granular_scoop_boundary,tool_geometry_shift,0.6375000000,0.0225303978,0.6113746909,0.0236818122,0.5689468000,0.0023448370,0.1548092160,0.0011071687,0.5464584774,0.0028247404,0.0715252451,0.0014184220,0.2878776000,0.0012744409,0.1228261621,0.0009404110,0.0700046475,0.0013746722,0.6180831910,0.0008505401,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,actuator_lag_shift,0.6583333333,0.0271881732,0.6340105879,0.0275726283,0.5704750000,0.0016288516,0.1492223120,0.0016773741,0.5335561191,0.0016122287,0.0689770618,0.0010103692,0.2869904333,0.0011005140,0.1210201939,0.0015850824,0.0683819570,0.0012014554,0.6210322613,0.0017662167,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,compliance_shift,0.7031250000,0.0379222752,0.6881292147,0.0384670938,0.5739200000,0.0016025798,0.1422120040,0.0011353171,0.5364538799,0.0015497078,0.0649880903,0.0010215330,0.2836105500,0.0011246374,0.1155469703,0.0018434827,0.0679190921,0.0012997633,0.6254800798,0.0017256851,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,compound_mechanism_shift,0.6385416667,0.0449424379,0.6011202702,0.0454947150,0.5636550000,0.0017076670,0.1600600720,0.0021571320,0.5293698975,0.0030286077,0.0760879550,0.0007879376,0.2886754167,0.0007147061,0.1263312451,0.0016541606,0.0716561612,0.0011981213,0.6162667957,0.0011806514,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,friction_mismatch,0.6697916667,0.0336238526,0.6620596534,0.0348531546,0.5787995000,0.0016157157,0.1369702120,0.0016766731,0.5386614426,0.0015994297,0.0608876648,0.0007088384,0.2831916167,0.0015689642,0.1114421536,0.0018507774,0.0652810234,0.0013687058,0.6314313473,0.0017713822,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,occluded_contact_shift,0.6635416667,0.0267155982,0.6401702186,0.0280166864,0.5686717000,0.0023543247,0.1501869080,0.0011916138,0.5351537582,0.0032104581,0.0679818336,0.0010468372,0.2870174167,0.0008923259,0.1185184432,0.0016786058,0.0673074905,0.0010126356,0.6232805215,0.0009208575,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,source_matched,0.6875000000,0.0305871680,0.6901835476,0.0307193020,0.5844732000,0.0032450442,0.1314120000,0.0016748836,0.5424215800,0.0033202652,0.0539403400,0.0006687311,0.2810792000,0.0015399720,0.1064675516,0.0014303938,0.0629477920,0.0013746276,0.6396111360,0.0007412535,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,support_topology_shift,0.6718750000,0.0313720610,0.6562599035,0.0319598624,0.5746130000,0.0016813952,0.1435905840,0.0021674469,0.5358387296,0.0030422982,0.0644210909,0.0009298115,0.2852624500,0.0010948997,0.1144728791,0.0018867216,0.0672520493,0.0007132762,0.6295956050,0.0011647315,10,96
test_time_retrieval_adaptation,seen_corpus,mobile_base_contact_alignment,tool_geometry_shift,0.6510416667,0.0206982892,0.6229358391,0.0209079512,0.5676651000,0.0027793920,0.1520492160,0.0011634654,0.5334924774,0.0015881303,0.0708206951,0.0009041583,0.2881146167,0.0009845823,0.1233789501,0.0013432576,0.0698236875,0.0007335837,0.6175390550,0.0015673873,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,actuator_lag_shift,0.6822916667,0.0215747919,0.6531963853,0.0217745139,0.5661560000,0.0015763080,0.1491128120,0.0020043549,0.5160059516,0.0015891718,0.0702421468,0.0008663054,0.2853419167,0.0008377507,0.1196011694,0.0018468175,0.0689616050,0.0006762221,0.6214061113,0.0017925238,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,compliance_shift,0.6604166667,0.0296959385,0.6403246796,0.0298342238,0.5751310000,0.0015500362,0.1450520040,0.0010977859,0.5215290799,0.0028294699,0.0640266403,0.0007626860,0.2846650667,0.0015101130,0.1173734167,0.0013198750,0.0679144321,0.0006931251,0.6252773598,0.0009363645,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,compound_mechanism_shift,0.6614583333,0.0217884089,0.6204923259,0.0217234108,0.5623558000,0.0031909771,0.1601065720,0.0011728482,0.5162347700,0.0027930551,0.0762757100,0.0007563428,0.2883356833,0.0012602036,0.1265653699,0.0016936170,0.0711313052,0.0013473410,0.6137960697,0.0007192714,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,friction_mismatch,0.7197916667,0.0279690946,0.7086689421,0.0280612215,0.5772455000,0.0015631721,0.1368347120,0.0011071687,0.5238771851,0.0015112853,0.0598656798,0.0013070999,0.2841644167,0.0006644293,0.1107517727,0.0008933420,0.0658446554,0.0006989049,0.6304063573,0.0015862506,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,occluded_contact_shift,0.6718750000,0.0226227149,0.6457941130,0.0236723257,0.5687004000,0.0027837056,0.1491809080,0.0019914818,0.5191812682,0.0032650723,0.0683272136,0.0014569572,0.2850497500,0.0008380651,0.1171138780,0.0009264330,0.0691357945,0.0010220728,0.6241391775,0.0009326974,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,source_matched,0.6770833333,0.0406058478,0.6771237816,0.0414975071,0.5828100000,0.0015237644,0.1291975000,0.0010790204,0.5290015875,0.0014728628,0.0544138250,0.0011646392,0.2804498333,0.0009686336,0.1063970589,0.0016117042,0.0622307600,0.0011985757,0.6370389500,0.0009203762,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,support_topology_shift,0.6781250000,0.0236633776,0.6595199239,0.0242136665,0.5732410000,0.0016288516,0.1425845840,0.0023340259,0.5198662396,0.0027853949,0.0642036709,0.0015345365,0.2839242500,0.0009174792,0.1138687140,0.0008536156,0.0660788533,0.0013162323,0.6287414050,0.0015624136,10,96
test_time_retrieval_adaptation,seen_corpus,peg_insert_contact_search,tool_geometry_shift,0.6770833333,0.0293508076,0.6436529046,0.0297218376,0.5633825000,0.0015894439,0.1529662160,0.0023178887,0.5145420824,0.0023552651,0.0709351351,0.0008186157,0.2864525333,0.0014324374,0.1236529222,0.0016147341,0.0704353595,0.0006673068,0.6186754270,0.0016889487,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,actuator_lag_shift,0.6718750000,0.0321017414,0.6453183567,0.0323513355,0.5707305000,0.0015369003,0.1520643120,0.0010884031,0.5286340491,0.0031390311,0.0696267518,0.0010058136,0.2854892500,0.0008476520,0.1205618812,0.0018162810,0.0689473290,0.0006873453,0.6207545813,0.0009283703,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,compliance_shift,0.6739583333,0.0305947381,0.6565299872,0.0310025200,0.5704165000,0.0015106285,0.1433695040,0.0010696376,0.5320338674,0.0014600553,0.0646776153,0.0007544611,0.2846980833,0.0006436963,0.1160574181,0.0018809616,0.0674468121,0.0013905773,0.6244555498,0.0013410997,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,compound_mechanism_shift,0.6375000000,0.0425877725,0.5982181238,0.0432789103,0.5611805000,0.0016157157,0.1589510720,0.0023049347,0.5218561125,0.0016591297,0.0755535750,0.0006924423,0.2892099000,0.0016326076,0.1273833882,0.0008031558,0.0715886172,0.0013111430,0.6152481757,0.0016815541,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,friction_mismatch,0.7166666667,0.0184630094,0.7068129689,0.0190207848,0.5785762000,0.0032816458,0.1384697120,0.0023889565,0.5305061601,0.0023622122,0.0600378798,0.0015730127,0.2834197667,0.0014655349,0.1107080262,0.0007720728,0.0668203154,0.0006365714,0.6325231133,0.0016891886,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,occluded_contact_shift,0.6312500000,0.0415306205,0.6074182871,0.0425291030,0.5722431000,0.0027969768,0.1493944080,0.0011259343,0.5308733957,0.0028154326,0.0682220086,0.0015557509,0.2875790000,0.0009293405,0.1181790272,0.0009557876,0.0680352105,0.0013667968,0.6229797835,0.0007850972,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,source_matched,0.6854166667,0.0430205862,0.6870351887,0.0437424039,0.5828135000,0.0014843567,0.1308850000,0.0010508720,0.5385036250,0.0028538616,0.0550152500,0.0012904221,0.2813771667,0.0014456368,0.1039447597,0.0008942849,0.0638390600,0.0012046286,0.6382879800,0.0008963938,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,support_topology_shift,0.6687500000,0.0227350378,0.6518226536,0.0223155421,0.5739823000,0.0032359625,0.1437985840,0.0020010784,0.5301226496,0.0032524175,0.0636060009,0.0014198387,0.2854157000,0.0008971750,0.1150047286,0.0009015435,0.0661948773,0.0006819962,0.6288986690,0.0008074113,10,96
test_time_retrieval_adaptation,seen_corpus,snap_fit_latch_release,tool_geometry_shift,0.6541666667,0.0263226361,0.6245683588,0.0264326600,0.5655980000,0.0015500362,0.1522317160,0.0010977859,0.5277415899,0.0014984778,0.0710766201,0.0011080502,0.2875647667,0.0014731649,0.1222890786,0.0008856440,0.0693511075,0.0006931251,0.6175087370,0.0015888495,10,96
test_time_retrieval_adaptation,seen_corpus,twist_lid_with_force_limit,actuator_lag_shift,0.6531250000,0.0323603988,0.6214678983,0.0329362344,0.5663702000,0.0023464340,0.1505768120,0.0023544946,0.5092029116,0.0023668358,0.0691191268,0.0007843732,0.2865872500,0.0014536348,0.1214575041,0.0016316220,0.0693045290,0.0006654478,0.6217062073,0.0015519441,10,96
test_time_retrieval_adaptation,seen_corpus,twist_lid_with_force_limit,compliance_shift,0.6593750000,0.0231888757,0.6377712575,0.0232544421,0.5720125000,0.0015631721,0.1421345040,0.0011071687,0.5143480924,0.0015112853,0.0654647653,0.0011464119,0.2858892500,0.0007854181,0.1147337870,0.0008933420,0.0673592521,0.0006989049,0.6252701298,0.0017389103,10,96
test_time_retrieval_adaptation,seen_corpus,twist_lid_with_force_limit,compound_mechanism_shift,0.6572916667,0.0287851670,0.6141165223,0.0304537476,0.5613625000,0.0016682593,0.1597075720,0.0021726467,0.5082894350,0.0031846384,0.0770562800,0.0007164007,0.2881132167,0.0016596268,0.1260676309,0.0018606010,0.0703266212,0.0007075012,0.6158225457,0.0011567723,10,96
test_time_retrieval_adaptation,seen_corpus,twist_lid_with_force_limit,friction_mismatch,0.7093750000,0.0264367585,0.6953622134,0.0272085304,0.5750930000,0.0015763080,0.1376087120,0.0022098187,0.5147315951,0.0016089692,0.0609443598,0.0006836224,0.2817317500,0.0006794376,0.1112668233,0.0019548420,0.0657625394,0.0006670785,0.6316073173,0.0017668559,10,96
